county_fips,state_fips,cases,deaths
42053,42000,17,1.0
42055,42000,1936,53.0
42057,42000,60,2.0
42059,42000,205,1.0
42061,42000,604,8.0
42063,42000,896,14.0
42065,42000,138,3.0
42067,42000,204,8.0
42069,42000,3065,217.0
42071,42000,8718,466.0
42073,42000,653,24.0
42075,42000,2427,65.0
42077,42000,6023,361.0
42079,42000,4496,190.0
42081,42000,847,29.0
42083,42000,80,2.0
42085,42000,847,25.0
42087,42000,289,3.0
42089,42000,1893,134.0
42091,42000,12945,890.0
42093,42000,251,5.0
42095,42000,4905,309.0
42097,42000,1296,90.0
42099,42000,289,6.0
42101,42000,39691,1857.0
42103,42000,607,23.0
42105,42000,37,1.0
42107,42000,1457,68.0
42109,42000,433,12.0
42111,42000,279,3.0
42113,42000,15,1.0
42115,42000,354,28.0
42117,42000,122,3.0
42119,42000,619,7.0
42121,42000,142,1.0
42123,42000,58,1.0
42125,42000,1563,31.0
42127,42000,268,12.0
42129,42000,3053,64.0
42131,42000,92,8.0
42133,42000,5615,182.0
44001,44000,461,17.0
44003,44000,2145,116.0
44005,44000,582,8.0
44007,44000,20439,909.0
44009,44000,1119,75.0
45001,45000,694,15.0
45003,45000,4644,85.0
45005,45000,425,6.0
45007,45000,5076,189.0
45009,45000,665,35.0
45011,45000,810,18.0
45013,45000,5909,89.0
45015,45000,5723,92.0
45017,45000,494,17.0
45019,45000,16392,269.0
45021,45000,1313,46.0
45023,45000,1131,22.0
45025,45000,1383,39.0
45027,45000,1133,68.0
45029,45000,1167,43.0
45031,45000,2286,63.0
45033,45000,1226,44.0
45035,45000,4485,91.0
45037,45000,862,20.0
45039,45000,824,37.0
45041,45000,5259,199.0
45043,45000,2067,47.0
45045,45000,15846,330.0
45047,45000,2418,73.0
45049,45000,730,29.0
45051,45000,11527,207.0
45053,45000,865,23.0
45055,45000,2244,41.0
45057,45000,2367,56.0
45059,45000,1797,58.0
45061,45000,744,35.0
45063,45000,8206,186.0
45065,45000,253,7.0
45067,45000,1024,32.0
45069,45000,1026,12.0
45071,45000,1506,35.0
45073,45000,2191,29.0
45075,45000,3219,129.0
45077,45000,3695,52.0
45079,45000,16263,258.0
45081,45000,710,22.0
45083,45000,7802,210.0
45085,45000,3350,84.0
45087,45000,670,15.0
45089,45000,1372,46.0
45091,45000,6016,90.0
46003,46000,140,0.0
46005,46000,994,11.0
46007,46000,114,4.0
46009,46000,182,1.0
46011,46000,1051,2.0
46013,46000,1626,4.0
46015,46000,186,1.0
46017,46000,185,3.0
46019,46000,179,3.0
46021,46000,56,0.0
46023,46000,277,0.0
46025,46000,59,0.0
46027,46000,667,8.0
46029,46000,1151,10.0
46031,46000,121,1.0
46033,46000,234,3.0
46035,46000,615,5.0
46037,46000,115,0.0
46039,46000,133,0.0
46041,46000,230,0.0
46043,46000,136,2.0
46045,46000,113,0.0
46047,46000,143,6.0
46049,46000,139,1.0
46051,46000,228,2.0
46053,46000,166,7.0
46055,46000,55,1.0
46057,46000,139,0.0
46059,46000,80,1.0
46061,46000,56,1.0
46063,46000,10,0.0
46065,46000,667,5.0
46067,46000,167,2.0
46069,46000,29,0.0
46071,46000,64,1.0
46073,46000,151,4.0
46075,46000,23,0.0
46077,46000,107,0.0
46079,46000,270,8.0
46081,46000,596,5.0
46083,46000,1976,10.0
46085,46000,204,4.0
46087,46000,163,1.0
46089,46000,49,0.0
46091,46000,54,0.0
46093,46000,737,6.0
46095,46000,44,0.0
46097,46000,73,0.0
46099,46000,8397,88.0
46101,46000,151,1.0
46102,46000,456,4.0
46103,46000,3292,41.0
46105,46000,54,0.0
46107,46000,78,0.0
46109,46000,258,2.0
46111,46000,62,0.0
46115,46000,197,1.0
46117,46000,61,0.0
46119,46000,24,0.0
46121,46000,264,5.0
46123,46000,218,1.0
46125,46000,315,8.0
46127,46000,599,10.0
46129,46000,197,1.0
46135,46000,565,5.0
46137,46000,73,1.0
47001,47000,1463,13.0
47003,47000,1536,19.0
47005,47000,368,9.0
47007,47000,901,4.0
47009,47000,2947,31.0
47011,47000,3279,20.0
47013,47000,747,5.0
47015,47000,361,2.0
47017,47000,1063,24.0
47019,47000,1339,32.0
47021,47000,912,10.0
47023,47000,699,13.0
47025,47000,484,5.0
47027,47000,344,6.0
47029,47000,870,11.0
47031,47000,1630,18.0
47033,47000,699,19.0
47035,47000,1427,24.0
47037,47000,30957,323.0
47039,47000,600,11.0
47041,47000,645,16.0
47043,47000,1472,17.0
47045,47000,1840,24.0
47047,47000,1432,21.0
47049,47000,802,5.0
47051,47000,1154,14.0
47053,47000,1982,33.0
47055,47000,824,31.0
47057,47000,491,4.0
47059,47000,1383,48.0
47061,47000,467,8.0
47063,47000,2254,41.0
47065,47000,10907,103.0
47067,47000,112,3.0
47069,47000,1727,32.0
47071,47000,1240,19.0
47073,47000,1016,23.0
47075,47000,1159,25.0
47077,47000,1327,24.0
47079,47000,697,10.0
47081,47000,710,13.0
47083,47000,370,14.0
47085,47000,367,4.0
47087,47000,399,5.0
47089,47000,1380,17.0
47091,47000,1050,6.0
47093,47000,11761,90.0
47095,47000,952,3.0
47097,47000,1206,16.0
47099,47000,1332,17.0
47101,47000,294,2.0
47103,47000,745,2.0
47105,47000,1483,9.0
47107,47000,1370,31.0
47109,47000,1048,24.0
47111,47000,1214,23.0
47113,47000,3432,76.0
47115,47000,640,9.0
47117,47000,968,6.0
47119,47000,2858,34.0
47121,47000,265,4.0
47123,47000,1239,21.0
47125,47000,3623,50.0
47127,47000,227,1.0
47129,47000,380,6.0
47131,47000,1555,18.0
47133,47000,1032,8.0
47135,47000,175,1.0
47137,47000,218,3.0
47139,47000,448,13.0
47141,47000,3899,51.0
47143,47000,988,16.0
47145,47000,1111,6.0
47147,47000,2401,39.0
47149,47000,10570,104.0
47151,47000,294,3.0
47153,47000,289,3.0
47155,47000,3006,19.0
47157,47000,33625,545.0
47159,47000,896,12.0
47161,47000,294,6.0
47163,47000,2830,40.0
47165,47000,5360,105.0
47167,47000,2113,22.0
47169,47000,1717,7.0
47171,47000,309,1.0
47173,47000,470,2.0
47175,47000,185,1.0
47177,47000,1252,9.0
47179,47000,2801,42.0
47181,47000,1546,7.0
47183,47000,1394,23.0
47185,47000,1014,13.0
47187,47000,6194,47.0
47189,47000,4155,52.0
48001,48000,2892,37.0
48003,48000,518,10.0
48005,48000,2701,86.0
48007,48000,340,18.0
48009,48000,101,1.0
48011,48000,17,1.0
48013,48000,1251,34.0
48015,48000,503,9.0
48017,48000,243,5.0
48019,48000,179,8.0
48021,48000,1906,31.0
48023,48000,36,2.0
48025,48000,1830,36.0
48027,48000,5853,94.0
48029,48000,59914,1361.0
48031,48000,151,5.0
48033,48000,1,0.0
48035,48000,377,8.0
48037,48000,1579,74.0
48039,48000,11801,173.0
48041,48000,8010,65.0
48043,48000,233,5.0
48045,48000,16,1.0
48047,48000,343,23.0
48049,48000,902,33.0
48051,48000,392,6.0
48053,48000,811,12.0
48055,48000,1661,36.0
48057,48000,873,8.0
48059,48000,103,4.0
48061,48000,23559,1052.0
48063,48000,376,12.0
48065,48000,40,0.0
48067,48000,427,19.0
48069,48000,276,5.0
48071,48000,1481,19.0
48073,48000,1591,31.0
48075,48000,85,0.0
48077,48000,87,2.0
48079,48000,75,1.0
48081,48000,59,3.0
48083,48000,82,4.0
48085,48000,16384,166.0
48087,48000,19,0.0
48089,48000,494,4.0
48091,48000,3607,120.0
48093,48000,334,5.0
48095,48000,138,2.0
48097,48000,490,7.0
48099,48000,1912,12.0
48101,48000,33,3.0
48103,48000,73,2.0
48105,48000,166,7.0
48107,48000,94,5.0
48109,48000,75,2.0
48111,48000,301,10.0
48113,48000,92259,1173.0
48115,48000,642,11.0
48117,48000,1183,23.0
48119,48000,31,0.0
48121,48000,14654,160.0
48123,48000,1052,42.0
48125,48000,51,2.0
48127,48000,274,7.0
48129,48000,77,1.0
48131,48000,465,20.0
48133,48000,213,4.0
48135,48000,5409,104.0
48137,48000,67,2.0
48139,48000,4605,72.0
48141,48000,29887,558.0
48143,48000,933,13.0
48145,48000,610,5.0
48147,48000,716,16.0
48149,48000,499,21.0
48151,48000,75,3.0
48153,48000,117,9.0
48155,48000,19,0.0
48157,48000,16966,297.0
48159,48000,166,6.0
48161,48000,430,4.0
48163,48000,1002,9.0
48165,48000,419,10.0
48167,48000,12005,166.0
48169,48000,112,4.0
48171,48000,337,10.0
48173,48000,10,0.0
48175,48000,157,6.0
48177,48000,1088,18.0
48179,48000,370,7.0
48181,48000,2125,55.0
48183,48000,3009,76.0
48185,48000,1121,34.0
48187,48000,3803,79.0
48189,48000,2098,60.0
48191,48000,36,1.0
48193,48000,172,4.0
48195,48000,183,6.0
48197,48000,48,1.0
48199,48000,1376,33.0
48201,48000,151880,2689.0
48203,48000,963,36.0
48205,48000,155,2.0
48207,48000,74,3.0
48209,48000,6084,69.0
48211,48000,99,0.0
48213,48000,1095,25.0
48215,48000,33555,1868.0
48217,48000,734,15.0
48219,48000,433,11.0
48221,48000,1045,32.0
48223,48000,458,20.0
48225,48000,388,11.0
48227,48000,992,18.0
48229,48000,67,3.0
48231,48000,1771,42.0
48233,48000,268,6.0
48235,48000,13,0.0
48237,48000,143,3.0
48239,48000,633,16.0
48241,48000,500,31.0
48243,48000,17,0.0
48245,48000,7855,144.0
48247,48000,155,3.0
48249,48000,1559,40.0
48251,48000,3316,58.0
48253,48000,573,1.0
48255,48000,944,17.0
48257,48000,3303,50.0
48259,48000,376,10.0
48261,48000,7,2.0
48263,48000,9,0.0
48265,48000,651,13.0
48267,48000,20,1.0
48269,48000,1,0.0
48271,48000,62,1.0
48273,48000,1029,48.0
48275,48000,110,8.0
48277,48000,1475,43.0
48279,48000,389,23.0
48281,48000,286,9.0
48283,48000,360,13.0
48285,48000,1084,36.0
48287,48000,234,14.0
48289,48000,286,9.0
48291,48000,2277,52.0
48293,48000,623,15.0
48295,48000,56,1.0
48297,48000,374,9.0
48299,48000,153,2.0
48303,48000,14377,149.0
48305,48000,119,5.0
48307,48000,179,4.0
48309,48000,9125,129.0
48311,48000,24,1.0
48313,48000,737,6.0
48315,48000,160,14.0
48317,48000,81,7.0
48319,48000,79,2.0
48321,48000,1081,51.0
48323,48000,3838,140.0
48325,48000,1248,48.0
48327,48000,37,0.0
48329,48000,4287,86.0
48331,48000,520,7.0
48333,48000,67,0.0
48335,48000,106,2.0
48337,48000,206,4.0
48339,48000,12591,167.0
48341,48000,1227,22.0
48343,48000,198,4.0
48345,48000,11,0.0
48347,48000,1710,65.0
48349,48000,1813,37.0
48351,48000,187,13.0
48353,48000,308,5.0
48355,48000,20835,432.0
48357,48000,203,5.0
48359,48000,23,1.0
48361,48000,2043,45.0
48363,48000,628,17.0
48365,48000,431,27.0
48367,48000,2185,40.0
48369,48000,495,14.0
48371,48000,411,5.0
48373,48000,1205,26.0
48375,48000,6943,81.0
48377,48000,118,7.0
48379,48000,77,5.0
48381,48000,4101,50.0
48383,48000,89,6.0
48385,48000,120,8.0
48387,48000,174,14.0
48389,48000,230,6.0
48391,48000,311,14.0
48393,48000,14,0.0
48395,48000,379,4.0
48397,48000,1754,30.0
48399,48000,293,9.0
48401,48000,970,20.0
48403,48000,85,9.0
48405,48000,246,15.0
48407,48000,229,11.0
48409,48000,1530,79.0
48411,48000,103,0.0
48413,48000,53,2.0
48415,48000,911,9.0
48417,48000,30,0.0
48419,48000,532,27.0
48421,48000,67,1.0
48423,48000,5559,115.0
48425,48000,151,5.0
48427,48000,3848,176.0
48429,48000,144,4.0
48431,48000,8,0.0
48433,48000,17,1.0
48435,48000,85,3.0
48437,48000,124,3.0
48439,48000,56783,765.0
48441,48000,3605,61.0
48443,48000,3,0.0
48445,48000,361,6.0
48447,48000,14,2.0
48449,48000,1514,32.0
48451,48000,4142,73.0
48453,48000,30398,442.0
48455,48000,199,7.0
48457,48000,242,4.0
48459,48000,437,12.0
48461,48000,25,3.0
48463,48000,812,36.0
48465,48000,2295,120.0
48467,48000,793,28.0
48469,48000,4159,97.0
48471,48000,3838,58.0
48473,48000,935,15.0
48475,48000,147,1.0
48477,48000,664,48.0
48479,48000,14488,336.0
48481,48000,1404,55.0
48483,48000,51,0.0
48485,48000,2569,25.0
48487,48000,243,3.0
48489,48000,1219,55.0
48491,48000,9231,146.0
48493,48000,977,28.0
48495,48000,126,4.0
48497,48000,823,14.0
48499,48000,575,31.0
48501,48000,277,5.0
48503,48000,399,6.0
48505,48000,342,6.0
48507,48000,474,17.0
49001,49000,54,0.0
49003,49000,706,5.0
49005,49000,3376,7.0
49007,49000,173,1.0
49009,49000,1,0.0
49011,49000,6708,37.0
49013,49000,120,0.0
49015,49000,69,2.0
49017,49000,77,3.0
49019,49000,91,1.0
49021,49000,837,3.0
49023,49000,203,3.0
49025,49000,90,1.0
49027,49000,221,0.0
49029,49000,143,0.0
49031,49000,24,0.0
49033,49000,20,0.0
49035,49000,38369,283.0
49037,49000,732,29.0
49039,49000,296,2.0
49041,49000,179,1.0
49043,49000,1176,1.0
49045,49000,1111,2.0
49047,49000,148,0.0
49049,49000,23873,67.0
49051,49000,934,9.0
49053,49000,3932,38.0
49055,49000,9,0.0
49057,49000,5080,32.0
50001,50000,113,2.0
50003,50000,129,1.0
50005,50000,35,0.0
50007,50000,885,39.0
50009,50000,6,0.0
50011,50000,131,7.0
50013,50000,16,0.0
50015,50000,59,1.0
50017,50000,27,0.0
50019,50000,22,0.0
50021,50000,134,1.0
50023,50000,90,2.0
50025,50000,130,3.0
50027,50000,104,2.0
51001,51000,1195,19.0
51003,51000,1447,22.0
51005,51000,83,4.0
51007,51000,132,5.0
51009,51000,497,4.0
51011,51000,253,4.0
51013,51000,4250,152.0
51015,51000,585,8.0
51017,51000,20,0.0
51019,51000,993,15.0
51021,51000,64,5.0
51023,51000,340,11.0
51025,51000,398,5.0
51027,51000,215,2.0
51029,51000,715,9.0
51031,51000,587,5.0
51033,51000,386,5.0
51035,51000,534,25.0
51036,51000,90,5.0
51037,51000,187,0.0
51041,51000,6478,98.0
51043,51000,111,1.0
51045,51000,38,0.0
51047,51000,1257,18.0
51049,51000,111,2.0
51051,51000,112,1.0
51053,51000,458,12.0
51057,51000,187,2.0
51059,51000,22275,599.0
51061,51000,1021,25.0
51063,51000,227,16.0
51065,51000,402,9.0
51067,51000,568,4.0
51069,51000,1041,13.0
51071,51000,101,0.0
51073,51000,313,3.0
51075,51000,305,7.0
51077,51000,344,18.0
51079,51000,255,3.0
51081,51000,839,11.0
51083,51000,428,7.0
51085,51000,1475,40.0
51087,51000,5832,222.0
51089,51000,1207,30.0
51091,51000,9,0.0
51093,51000,816,22.0
51095,51000,906,21.0
51097,51000,83,1.0
51099,51000,257,4.0
51101,51000,183,2.0
51103,51000,170,0.0
51105,51000,354,8.0
51107,51000,7301,128.0
51109,51000,351,7.0
51111,51000,132,3.0
51113,51000,117,3.0
51115,51000,122,0.0
51117,51000,838,34.0
51119,51000,135,11.0
51121,51000,2384,5.0
51125,51000,122,2.0
51127,51000,253,3.0
51131,51000,311,31.0
51133,51000,204,6.0
51135,51000,308,20.0
51137,51000,360,5.0
51139,51000,439,30.0
51141,51000,296,26.0
51143,51000,1171,11.0
51145,51000,267,5.0
51147,51000,683,12.0
51149,51000,975,5.0
51153,51000,13311,216.0
51155,51000,254,5.0
51157,51000,65,2.0
51159,51000,371,4.0
51161,51000,1166,8.0
51163,51000,140,3.0
51165,51000,1649,22.0
51167,51000,368,8.0
51169,51000,235,5.0
51171,51000,887,59.0
51173,51000,581,22.0
51175,51000,874,30.0
51177,51000,2282,46.0
51179,51000,2187,19.0
51181,51000,134,3.0
51183,51000,634,12.0
51185,51000,388,2.0
51187,51000,495,13.0
51191,51000,758,21.0
51193,51000,307,4.0
51195,51000,498,9.0
51197,51000,289,6.0
51199,51000,595,9.0
51510,51000,4057,73.0
51520,51000,223,7.0
51530,51000,115,1.0
51540,51000,1472,31.0
51550,51000,4628,76.0
51570,51000,277,26.0
51580,51000,33,0.0
51590,51000,1070,38.0
51595,51000,269,26.0
51600,51000,145,8.0
51610,51000,75,7.0
51620,51000,461,10.0
51630,51000,571,5.0
51640,51000,427,30.0
51650,51000,1983,28.0
51660,51000,2876,35.0
51670,51000,458,7.0
51678,51000,185,1.0
51680,51000,1742,21.0
51683,51000,1998,25.0
51685,51000,628,8.0
51690,51000,442,23.0
51700,51000,2952,49.0
51710,51000,5092,80.0
51720,51000,43,0.0
51730,51000,829,29.0
51735,51000,83,2.0
51740,51000,2699,63.0
51750,51000,786,2.0
51760,51000,4985,62.0
51770,51000,2238,32.0
51775,51000,385,6.0
51790,51000,335,0.0
51800,51000,2211,77.0
51810,51000,7379,99.0
51820,51000,343,3.0
51830,51000,204,8.0
51840,51000,540,4.0
53001,53000,897,10.0
53003,53000,155,6.0
53005,53000,5032,135.0
53007,53000,2222,20.0
53009,53000,245,1.0
53011,53000,4031,73.0
53013,53000,14,1.0
53015,53000,734,7.0
53017,53000,1369,10.0
53019,53000,30,0.0
53021,53000,4691,68.0
53023,53000,13,0.0
53025,53000,3325,23.0
53027,53000,597,11.0
53029,53000,345,15.0
53031,53000,79,0.0
53033,53000,24349,807.0
53035,53000,1368,18.0
53037,53000,624,22.0
53039,53000,202,3.0
53041,53000,635,8.0
53043,53000,63,1.0
53045,53000,474,8.0
53047,53000,1122,13.0
53049,53000,107,3.0
53051,53000,119,0.0
53053,53000,9876,235.0
53055,53000,30,0.0
53057,53000,1170,24.0
53059,53000,65,1.0
53061,53000,8951,229.0
53063,53000,8254,184.0
53065,53000,220,4.0
53067,53000,1480,21.0
53069,53000,8,0.0
53071,53000,976,7.0
53073,53000,1484,59.0
53075,53000,1551,3.0
53077,53000,12577,279.0
54001,54000,154,1.0
54003,54000,1301,17.0
54005,54000,276,3.0
54007,54000,26,0.0
54009,54000,138,1.0
54011,54000,1066,14.0
54013,54000,31,0.0
54015,54000,48,2.0
54017,54000,59,1.0
54019,54000,695,18.0
54021,54000,57,0.0
54023,54000,177,7.0
54025,54000,145,3.0
54027,54000,118,1.0
54029,54000,185,0.0
54031,54000,99,1.0
54033,54000,573,10.0
54035,54000,334,24.0
54037,54000,488,4.0
54039,54000,3170,100.0
54041,54000,58,2.0
54043,54000,199,2.0
54045,54000,697,43.0
54047,54000,99,0.0
54049,54000,333,5.0
54051,54000,221,1.0
54053,54000,154,6.0
54055,54000,488,29.0
54057,54000,192,4.0
54059,54000,467,9.0
54061,54000,2183,5.0
54063,54000,170,8.0
54065,54000,83,0.0
54067,54000,158,3.0
54069,54000,421,7.0
54071,54000,62,1.0
54073,54000,21,3.0
54075,54000,61,0.0
54077,54000,171,4.0
54079,54000,732,10.0
54081,54000,623,8.0
54083,54000,351,1.0
54085,54000,20,0.0
54087,54000,79,2.0
54089,54000,67,1.0
54091,54000,156,8.0
54093,54000,49,0.0
54095,54000,24,0.0
54097,54000,191,0.0
54099,54000,460,11.0
54101,54000,14,0.0
54103,54000,71,0.0
54105,54000,22,0.0
54107,54000,437,6.0
54109,54000,144,5.0
55001,55000,354,4.0
55003,55000,217,3.0
55005,55000,707,6.0
55007,55000,170,1.0
55009,55000,12462,79.0
55011,55000,189,2.0
55013,55000,265,4.0
55015,55000,2101,10.0
55017,55000,916,1.0
55019,55000,628,9.0
55021,55000,1287,4.0
55023,55000,268,0.0
55025,55000,12370,46.0
55027,55000,2810,19.0
55029,55000,593,4.0
55031,55000,654,1.0
55033,55000,826,1.0
55035,55000,2492,9.0
55037,55000,145,4.0
55039,55000,3221,17.0
55041,55000,390,9.0
55043,55000,1535,23.0
55045,55000,762,3.0
55047,55000,601,2.0
55049,55000,347,0.0
55051,55000,173,1.0
55053,55000,230,1.0
55055,55000,2128,9.0
55057,55000,559,3.0
55059,55000,4589,69.0
55061,55000,862,4.0
55063,55000,3755,11.0
55065,55000,438,0.0
55067,55000,571,4.0
55069,55000,478,4.0
55071,55000,2085,7.0
55073,55000,3074,31.0
55075,55000,1405,9.0
55077,55000,469,2.0
55078,55000,183,0.0
55079,55000,35596,554.0
55081,55000,831,3.0
55083,55000,1680,6.0
55085,55000,817,5.0
55087,55000,7257,46.0
55089,55000,1835,21.0
55091,55000,83,0.0
55093,55000,798,7.0
55095,55000,385,2.0
55097,55000,2056,14.0
55099,55000,257,0.0
55101,55000,6468,101.0
55103,55000,345,6.0
55105,55000,3747,37.0
55107,55000,111,1.0
55109,55000,1389,9.0
55111,55000,1389,6.0
55113,55000,293,1.0
55115,55000,1730,8.0
55117,55000,3118,20.0
55119,55000,315,6.0
55121,55000,835,2.0
55123,55000,399,3.0
55125,55000,385,3.0
55127,55000,3173,36.0
55129,55000,170,2.0
55131,55000,3623,40.0
55133,55000,10379,98.0
55135,55000,1881,28.0
55137,55000,660,3.0
55139,55000,6878,46.0
55141,55000,1249,8.0
56001,56000,914,1.0
56003,56000,118,2.0
56005,56000,487,2.0
56007,56000,256,2.0
56009,56000,201,0.0
56011,56000,66,0.0
56013,56000,946,14.0
56015,56000,130,2.0
56017,56000,42,0.0
56019,56000,55,1.0
56021,56000,992,4.0
56023,56000,289,2.0
56025,56000,817,7.0
56027,56000,4,0.0
56029,56000,355,2.0
56031,56000,72,1.0
56033,56000,435,4.0
56035,56000,133,1.0
56037,56000,401,2.0
56039,56000,679,1.0
56041,56000,384,2.0
56043,56000,126,7.0
56045,56000,62,0.0
