county_fips,state_fips,2019_population
45027,45000,"33,745"
45029,45000,"37,677"
45031,45000,"66,618"
45033,45000,"30,479"
45035,45000,"162,809"
45037,45000,"27,260"
45039,45000,"22,347"
45041,45000,"138,293"
45043,45000,"62,680"
45045,45000,"523,542"
45047,45000,"70,811"
45049,45000,"19,222"
45051,45000,"354,081"
45053,45000,"30,073"
45055,45000,"66,551"
45057,45000,"98,012"
45059,45000,"67,493"
45061,45000,"16,828"
45063,45000,"298,750"
45065,45000,"9,463"
45067,45000,"30,657"
45069,45000,"26,118"
45071,45000,"38,440"
45073,45000,"79,546"
45075,45000,"86,175"
45077,45000,"126,884"
45079,45000,"415,759"
45081,45000,"20,473"
45083,45000,"319,785"
45085,45000,"106,721"
45087,45000,"27,316"
45089,45000,"30,368"
45091,45000,"280,979"
46003,46000,"2,751"
46005,46000,"18,453"
46007,46000,"3,365"
46009,46000,"6,901"
46011,46000,"35,077"
46013,46000,"38,839"
46015,46000,"5,297"
46017,46000,"1,962"
46019,46000,"10,429"
46021,46000,"1,376"
46023,46000,"9,292"
46025,46000,"3,736"
46027,46000,"14,070"
46029,46000,"28,009"
46031,46000,"4,086"
46033,46000,"8,972"
46035,46000,"19,775"
46037,46000,"5,424"
46039,46000,"4,351"
46041,46000,"5,892"
46043,46000,"2,921"
46045,46000,"3,829"
46047,46000,"6,713"
46049,46000,"2,299"
46051,46000,"7,052"
46053,46000,"4,185"
46055,46000,"1,899"
46057,46000,"6,164"
46059,46000,"3,191"
46061,46000,"3,453"
46063,46000,"1,298"
46065,46000,"17,526"
46067,46000,"7,291"
46069,46000,"1,301"
46071,46000,"3,344"
46073,46000,"2,013"
46075,46000,903
46077,46000,"4,939"
46079,46000,"12,797"
46081,46000,"25,844"
46083,46000,"61,128"
46085,46000,"3,781"
46087,46000,"5,586"
46089,46000,"2,379"
46091,46000,"4,935"
46093,46000,"28,332"
46095,46000,"2,061"
46097,46000,"2,216"
46099,46000,"193,134"
46101,46000,"6,576"
46102,46000,"14,177"
46103,46000,"113,775"
46105,46000,"2,865"
46107,46000,"2,153"
46109,46000,"10,394"
46111,46000,"2,344"
46115,46000,"6,376"
46117,46000,"3,098"
46119,46000,"1,391"
46121,46000,"10,177"
46123,46000,"5,441"
46125,46000,"8,384"
46127,46000,"15,932"
46129,46000,"5,435"
46135,46000,"22,814"
46137,46000,"2,756"
47001,47000,"76,978"
47003,47000,"49,713"
47005,47000,"16,160"
47007,47000,"15,064"
47009,47000,"133,088"
47011,47000,"108,110"
47013,47000,"39,842"
47015,47000,"14,678"
47017,47000,"27,767"
47019,47000,"56,391"
47021,47000,"40,667"
47023,47000,"17,297"
47025,47000,"31,959"
47027,47000,"7,615"
47029,47000,"36,004"
47031,47000,"56,520"
47033,47000,"14,230"
47035,47000,"60,520"
47037,47000,"694,144"
47039,47000,"11,663"
47041,47000,"20,490"
47043,47000,"53,948"
47045,47000,"37,159"
47047,47000,"41,133"
47049,47000,"18,523"
47051,47000,"42,208"
47053,47000,"49,133"
47055,47000,"29,464"
47057,47000,"23,320"
47059,47000,"69,069"
47061,47000,"13,427"
47063,47000,"64,934"
47065,47000,"367,804"
47067,47000,"6,620"
47069,47000,"25,050"
47071,47000,"25,652"
47073,47000,"56,786"
47075,47000,"17,304"
47077,47000,"28,117"
47079,47000,"32,345"
47081,47000,"25,178"
47083,47000,"8,201"
47085,47000,"18,582"
47087,47000,"11,786"
47089,47000,"54,495"
47091,47000,"17,788"
47093,47000,"470,313"
47095,47000,"7,016"
47097,47000,"25,633"
47099,47000,"44,142"
47101,47000,"12,268"
47103,47000,"34,366"
47105,47000,"54,068"
47107,47000,"53,794"
47109,47000,"25,694"
47111,47000,"24,602"
47113,47000,"97,984"
47115,47000,"28,907"
47117,47000,"34,375"
47119,47000,"96,387"
47121,47000,"12,422"
47123,47000,"46,545"
47125,47000,"208,993"
47127,47000,"6,488"
47129,47000,"21,403"
47131,47000,"30,069"
47133,47000,"22,241"
47135,47000,"8,076"
47137,47000,"5,048"
47139,47000,"16,832"
47141,47000,"80,245"
47143,47000,"33,167"
47145,47000,"53,382"
47147,47000,"71,813"
47149,47000,"332,285"
47151,47000,"22,068"
47153,47000,"15,026"
47155,47000,"98,250"
47157,47000,"937,166"
47159,47000,"20,157"
47161,47000,"13,715"
47163,47000,"158,348"
47165,47000,"191,283"
47167,47000,"61,599"
47169,47000,"11,284"
47171,47000,"17,883"
47173,47000,"19,972"
47175,47000,"5,872"
47177,47000,"41,277"
47179,47000,"129,375"
47181,47000,"16,673"
47183,47000,"33,328"
47185,47000,"27,345"
47187,47000,"238,412"
47189,47000,"144,657"
48001,48000,"57,735"
48003,48000,"18,705"
48005,48000,"86,715"
48007,48000,"23,510"
48009,48000,"8,553"
48011,48000,"1,887"
48013,48000,"51,153"
48015,48000,"30,032"
48017,48000,"7,000"
48019,48000,"23,112"
48021,48000,"88,723"
48023,48000,"3,509"
48025,48000,"32,565"
48027,48000,"362,924"
48029,48000,"2,003,554"
48031,48000,"11,931"
48033,48000,654
48035,48000,"18,685"
48037,48000,"93,245"
48039,48000,"374,264"
48041,48000,"229,211"
48043,48000,"9,203"
48045,48000,"1,546"
48047,48000,"7,093"
48049,48000,"37,864"
48051,48000,"18,443"
48053,48000,"48,155"
48055,48000,"43,664"
48057,48000,"21,290"
48059,48000,"13,943"
48061,48000,"423,163"
48063,48000,"13,094"
48065,48000,"5,926"
48067,48000,"30,026"
48069,48000,"7,530"
48071,48000,"43,837"
48073,48000,"52,646"
48075,48000,"7,306"
48077,48000,"10,471"
48079,48000,"2,853"
48081,48000,"3,387"
48083,48000,"8,175"
48085,48000,"1,034,730"
48087,48000,"2,920"
48089,48000,"21,493"
48091,48000,"156,209"
48093,48000,"13,635"
48095,48000,"2,726"
48097,48000,"41,257"
48099,48000,"75,951"
48101,48000,"1,398"
48103,48000,"4,797"
48105,48000,"3,464"
48107,48000,"5,737"
48109,48000,"2,171"
48111,48000,"7,287"
48113,48000,"2,635,516"
48115,48000,"12,728"
48117,48000,"18,546"
48119,48000,"5,331"
48121,48000,"887,207"
48123,48000,"20,160"
48125,48000,"2,211"
48127,48000,"10,124"
48129,48000,"3,278"
48131,48000,"11,157"
48133,48000,"18,360"
48135,48000,"166,223"
48137,48000,"1,932"
48139,48000,"184,826"
48141,48000,"839,238"
48143,48000,"42,698"
48145,48000,"17,297"
48147,48000,"35,514"
48149,48000,"25,346"
48151,48000,"3,830"
48153,48000,"5,712"
48155,48000,"1,155"
48157,48000,"811,688"
48159,48000,"10,725"
48161,48000,"19,717"
48163,48000,"20,306"
48165,48000,"21,492"
48167,48000,"342,139"
48169,48000,"6,229"
48171,48000,"26,988"
48173,48000,"1,409"
48175,48000,"7,658"
48177,48000,"20,837"
48179,48000,"21,886"
48181,48000,"136,212"
48183,48000,"123,945"
48185,48000,"28,880"
48187,48000,"166,847"
48189,48000,"33,406"
48191,48000,"2,964"
48193,48000,"8,461"
48195,48000,"5,399"
48197,48000,"3,933"
48199,48000,"57,602"
48201,48000,"4,713,325"
48203,48000,"66,553"
48205,48000,"5,576"
48207,48000,"5,658"
48209,48000,"230,191"
48211,48000,"3,819"
48213,48000,"82,737"
48215,48000,"868,707"
48217,48000,"36,649"
48219,48000,"23,021"
48221,48000,"61,643"
48223,48000,"37,084"
48225,48000,"22,968"
48227,48000,"36,664"
48229,48000,"4,886"
48231,48000,"98,594"
48233,48000,"20,938"
48235,48000,"1,536"
48237,48000,"8,935"
48239,48000,"14,760"
48241,48000,"35,529"
48243,48000,"2,274"
48245,48000,"251,565"
48247,48000,"5,200"
48249,48000,"40,482"
48251,48000,"175,817"
48253,48000,"20,083"
48255,48000,"15,601"
48257,48000,"136,154"
48259,48000,"47,431"
48261,48000,404
48263,48000,762
48265,48000,"52,600"
48267,48000,"4,337"
48269,48000,272
48271,48000,"3,667"
48273,48000,"30,680"
48275,48000,"3,664"
48277,48000,"49,859"
48279,48000,"12,893"
48281,48000,"21,428"
48283,48000,"7,520"
48285,48000,"20,154"
48287,48000,"17,239"
48289,48000,"17,404"
48291,48000,"88,219"
48293,48000,"23,437"
48295,48000,"3,233"
48297,48000,"12,207"
48299,48000,"21,795"
48301,48000,169
48303,48000,"310,569"
48305,48000,"5,951"
48307,48000,"7,984"
48309,48000,"256,623"
48311,48000,743
48313,48000,"14,284"
48315,48000,"9,854"
48317,48000,"5,771"
48319,48000,"4,274"
48321,48000,"36,643"
48323,48000,"58,722"
48325,48000,"51,584"
48327,48000,"2,138"
48329,48000,"176,832"
48331,48000,"24,823"
48333,48000,"4,873"
48335,48000,"8,545"
48337,48000,"19,818"
48339,48000,"607,391"
48341,48000,"20,940"
48343,48000,"12,388"
48345,48000,"1,200"
48347,48000,"65,204"
48349,48000,"50,113"
48351,48000,"13,595"
48353,48000,"14,714"
48355,48000,"362,294"
48357,48000,"9,836"
48359,48000,"2,112"
48361,48000,"83,396"
48363,48000,"29,189"
48365,48000,"23,194"
48367,48000,"142,878"
48369,48000,"9,605"
48371,48000,"15,823"
48373,48000,"51,353"
48375,48000,"117,415"
48377,48000,"6,704"
48379,48000,"12,514"
48381,48000,"137,713"
48383,48000,"3,849"
48385,48000,"3,452"
48387,48000,"12,023"
48389,48000,"15,976"
48391,48000,"6,948"
48393,48000,854
48395,48000,"17,074"
48397,48000,"104,915"
48399,48000,"10,264"
48401,48000,"54,406"
48403,48000,"10,542"
48405,48000,"8,237"
48407,48000,"28,859"
48409,48000,"66,730"
48411,48000,"6,055"
48413,48000,"2,793"
48415,48000,"16,703"
48417,48000,"3,265"
48419,48000,"25,274"
48421,48000,"3,022"
48423,48000,"232,751"
48425,48000,"9,128"
48427,48000,"64,633"
48429,48000,"9,366"
48431,48000,"1,291"
48433,48000,"1,350"
48435,48000,"3,776"
48437,48000,"7,397"
48439,48000,"2,102,515"
48441,48000,"138,034"
48443,48000,776
48445,48000,"12,337"
48447,48000,"1,501"
48449,48000,"32,750"
48451,48000,"119,200"
48453,48000,"1,273,954"
48455,48000,"14,651"
48457,48000,"21,672"
48459,48000,"41,753"
48461,48000,"3,657"
48463,48000,"26,741"
48465,48000,"49,025"
48467,48000,"56,590"
48469,48000,"92,084"
48471,48000,"72,971"
48473,48000,"55,246"
48475,48000,"11,998"
48477,48000,"35,882"
48479,48000,"276,652"
48481,48000,"41,556"
48483,48000,"5,056"
48485,48000,"132,230"
48487,48000,"12,769"
48489,48000,"21,358"
48491,48000,"590,551"
48493,48000,"51,070"
48495,48000,"8,010"
48497,48000,"69,984"
48499,48000,"45,539"
48501,48000,"8,713"
48503,48000,"18,010"
48505,48000,"14,179"
48507,48000,"11,840"
49001,49000,"6,710"
49003,49000,"56,046"
49005,49000,"128,289"
49007,49000,"20,463"
49009,49000,950
49011,49000,"355,481"
49013,49000,"19,938"
49015,49000,"10,012"
49017,49000,"5,051"
49019,49000,"9,754"
49021,49000,"54,839"
49023,49000,"12,017"
49025,49000,"7,886"
49027,49000,"13,188"
49029,49000,"12,124"
49031,49000,"1,479"
49033,49000,"2,483"
49035,49000,"1,160,437"
49037,49000,"15,308"
49039,49000,"30,939"
49041,49000,"21,620"
49043,49000,"42,145"
49045,49000,"72,259"
49047,49000,"35,734"
49049,49000,"636,235"
49051,49000,"34,091"
49053,49000,"177,556"
49055,49000,"2,711"
49057,49000,"260,213"
50001,50000,"36,777"
50003,50000,"35,470"
50005,50000,"29,993"
50007,50000,"163,774"
50009,50000,"6,163"
50011,50000,"49,402"
50013,50000,"7,235"
50015,50000,"25,362"
50017,50000,"28,892"
50019,50000,"27,037"
50021,50000,"58,191"
50023,50000,"58,409"
50025,50000,"42,222"
50027,50000,"55,062"
51001,51000,"32,316"
51003,51000,"109,330"
51005,51000,"14,860"
51007,51000,"13,145"
51009,51000,"31,605"
51011,51000,"15,911"
51013,51000,"236,842"
51015,51000,"75,558"
51017,51000,"4,147"
51019,51000,"78,997"
51021,51000,"6,280"
51023,51000,"33,419"
51025,51000,"16,231"
51027,51000,"21,004"
51029,51000,"17,148"
51031,51000,"54,885"
51033,51000,"30,725"
51035,51000,"29,791"
51036,51000,"6,963"
51037,51000,"11,880"
51041,51000,"352,802"
51043,51000,"14,619"
51045,51000,"5,131"
51047,51000,"52,605"
51049,51000,"9,932"
51051,51000,"14,318"
51053,51000,"28,544"
51057,51000,"10,953"
51059,51000,"1,147,532"
51061,51000,"71,222"
51063,51000,"15,749"
51065,51000,"27,270"
51067,51000,"56,042"
51069,51000,"89,313"
51071,51000,"16,720"
51073,51000,"37,348"
51075,51000,"23,753"
51077,51000,"15,550"
51079,51000,"19,819"
51081,51000,"11,336"
51083,51000,"33,911"
51085,51000,"107,766"
51087,51000,"330,818"
51089,51000,"50,557"
51091,51000,"2,190"
51093,51000,"37,109"
51095,51000,"76,523"
51097,51000,"7,025"
51099,51000,"26,836"
51101,51000,"17,148"
51103,51000,"10,603"
51105,51000,"23,423"
51107,51000,"413,538"
51109,51000,"37,591"
51111,51000,"12,196"
51113,51000,"13,261"
51115,51000,"8,834"
51117,51000,"30,587"
51119,51000,"10,582"
51121,51000,"98,535"
51125,51000,"14,930"
51127,51000,"23,091"
51131,51000,"11,710"
51133,51000,"12,095"
51135,51000,"15,232"
51137,51000,"37,051"
51139,51000,"23,902"
51141,51000,"17,608"
51143,51000,"60,354"
51145,51000,"29,652"
51147,51000,"22,802"
51149,51000,"38,353"
51153,51000,"470,335"
51155,51000,"34,027"
51157,51000,"7,370"
51159,51000,"9,023"
51161,51000,"94,186"
51163,51000,"22,573"
51165,51000,"81,948"
51167,51000,"26,586"
51169,51000,"21,566"
51171,51000,"43,616"
51173,51000,"30,104"
51175,51000,"17,631"
51177,51000,"136,215"
51179,51000,"152,882"
51181,51000,"6,422"
51183,51000,"11,159"
51185,51000,"40,595"
51187,51000,"40,164"
51191,51000,"53,740"
51193,51000,"18,015"
51195,51000,"37,383"
51197,51000,"28,684"
51199,51000,"68,280"
51510,51000,"159,428"
51520,51000,"16,762"
51530,51000,"6,478"
51540,51000,"47,266"
51550,51000,"244,835"
51570,51000,"17,370"
51580,51000,"5,538"
51590,51000,"40,044"
51595,51000,"5,346"
51600,51000,"24,019"
51610,51000,"14,617"
51620,51000,"7,967"
51630,51000,"29,036"
51640,51000,"6,347"
51650,51000,"134,510"
51660,51000,"53,016"
51670,51000,"22,529"
51678,51000,"7,446"
51680,51000,"82,168"
51683,51000,"41,085"
51685,51000,"17,478"
51690,51000,"12,554"
51700,51000,"179,225"
51710,51000,"242,742"
51720,51000,"3,981"
51730,51000,"31,346"
51735,51000,"12,271"
51740,51000,"94,398"
51750,51000,"18,249"
51760,51000,"230,436"
51770,51000,"99,143"
51775,51000,"25,301"
51790,51000,"24,932"
51800,51000,"92,108"
51810,51000,"449,974"
51820,51000,"22,630"
51830,51000,"14,954"
51840,51000,"28,078"
53001,53000,"19,983"
53003,53000,"22,582"
53005,53000,"204,390"
53007,53000,"77,200"
53009,53000,"77,331"
53011,53000,"488,241"
53013,53000,"3,985"
53015,53000,"110,593"
53017,53000,"43,429"
53019,53000,"7,627"
53021,53000,"95,222"
53023,53000,"2,225"
53025,53000,"97,733"
53027,53000,"75,061"
53029,53000,"85,141"
53031,53000,"32,221"
53033,53000,"2,252,782"
53035,53000,"271,473"
53037,53000,"47,935"
53039,53000,"22,425"
53041,53000,"80,707"
53043,53000,"10,939"
53045,53000,"66,768"
53047,53000,"42,243"
53049,53000,"22,471"
53051,53000,"13,724"
53053,53000,"904,980"
53055,53000,"17,582"
53057,53000,"129,205"
53059,53000,"12,083"
53061,53000,"822,083"
53063,53000,"522,798"
53065,53000,"45,723"
53067,53000,"290,536"
53069,53000,"4,488"
53071,53000,"60,760"
53073,53000,"229,247"
53075,53000,"50,104"
53077,53000,"250,873"
54001,54000,"16,441"
54003,54000,"119,171"
54005,54000,"21,457"
54007,54000,"13,957"
54009,54000,"21,939"
54011,54000,"91,945"
54013,54000,"7,109"
54015,54000,"8,508"
54017,54000,"8,448"
54019,54000,"42,406"
54021,54000,"7,823"
54023,54000,"11,568"
54025,54000,"34,662"
54027,54000,"23,175"
54029,54000,"28,810"
54031,54000,"13,776"
54033,54000,"67,256"
54035,54000,"28,576"
54037,54000,"57,146"
54039,54000,"178,124"
54041,54000,"15,907"
54043,54000,"20,409"
54045,54000,"32,019"
54047,54000,"17,624"
54049,54000,"56,072"
54051,54000,"30,531"
54053,54000,"26,516"
54055,54000,"58,758"
54057,54000,"26,868"
54059,54000,"23,424"
54061,54000,"105,612"
54063,54000,"13,275"
54065,54000,"17,884"
54067,54000,"24,496"
54069,54000,"41,411"
54071,54000,"6,969"
54073,54000,"7,460"
54075,54000,"8,247"
54077,54000,"33,432"
54079,54000,"56,450"
54081,54000,"73,361"
54083,54000,"28,695"
54085,54000,"9,554"
54087,54000,"13,688"
54089,54000,"12,573"
54091,54000,"16,695"
54093,54000,"6,839"
54095,54000,"8,591"
54097,54000,"24,176"
54099,54000,"39,402"
54101,54000,"8,114"
54103,54000,"15,065"
54105,54000,"5,821"
54107,54000,"83,518"
54109,54000,"20,394"
55001,55000,"20,220"
55003,55000,"15,562"
55005,55000,"45,244"
55007,55000,"15,036"
55009,55000,"264,542"
55011,55000,"13,031"
55013,55000,"15,414"
55015,55000,"50,089"
55017,55000,"64,658"
55019,55000,"34,774"
55021,55000,"57,532"
55023,55000,"16,131"
55025,55000,"546,695"
55027,55000,"87,839"
55029,55000,"27,668"
55031,55000,"43,150"
55033,55000,"45,368"
55035,55000,"104,646"
55037,55000,"4,295"
55039,55000,"103,403"
55041,55000,"9,004"
55043,55000,"51,439"
55045,55000,"36,960"
55047,55000,"18,913"
55049,55000,"23,678"
55051,55000,"5,687"
55053,55000,"20,643"
55055,55000,"84,769"
55057,55000,"26,687"
55059,55000,"169,561"
55061,55000,"20,434"
55063,55000,"118,016"
55065,55000,"16,665"
55067,55000,"19,189"
55069,55000,"27,593"
55071,55000,"78,981"
55073,55000,"135,692"
55075,55000,"40,350"
55077,55000,"15,574"
55078,55000,"4,556"
55079,55000,"945,726"
55081,55000,"46,253"
55083,55000,"37,930"
55085,55000,"35,595"
55087,55000,"187,885"
55089,55000,"89,221"
55091,55000,"7,287"
55093,55000,"42,754"
55095,55000,"43,783"
55097,55000,"70,772"
55099,55000,"13,351"
55101,55000,"196,311"
55103,55000,"17,252"
55105,55000,"163,354"
55107,55000,"14,178"
55109,55000,"90,687"
55111,55000,"64,442"
55113,55000,"16,558"
55115,55000,"40,899"
55117,55000,"115,340"
55119,55000,"20,343"
55121,55000,"29,649"
55123,55000,"30,822"
55125,55000,"22,195"
55127,55000,"103,868"
55129,55000,"15,720"
55131,55000,"136,034"
55133,55000,"404,198"
55135,55000,"50,990"
55137,55000,"24,443"
55139,55000,"171,907"
55141,55000,"72,999"
56001,56000,"38,880"
56003,56000,"11,790"
56005,56000,"46,341"
56007,56000,"14,800"
56009,56000,"13,822"
56011,56000,"7,584"
56013,56000,"39,261"
56015,56000,"13,211"
56017,56000,"4,413"
56019,56000,"8,445"
56021,56000,"99,500"
56023,56000,"19,830"
56025,56000,"79,858"
56027,56000,"2,356"
56029,56000,"29,194"
56031,56000,"8,393"
56033,56000,"30,485"
56035,56000,"9,831"
56037,56000,"42,343"
56039,56000,"23,464"
56041,56000,"20,226"
56043,56000,"7,805"
56045,56000,"6,927"
